particle_id,source_part_id,resolved_material_id,law_name,event_tag,matched_events,event_factor,release_enabled,original_release_time_s,step_name,step_source_law_override,step_source_speed_scale,step_source_event_gain_scale,step_source_enabled,offset_m,source_delta_speed_mps,final_speed_mps,resolved_release_time_s
7028,9,2,explicit_csv,,start_boost,1.0,1,0.28108,,,1.0,1.0,1,0.0,0.0,0.0,0.28108
7029,1,1,explicit_csv,,start_boost,1.0,1,0.28112,,,1.0,1.0,1,0.0,0.0,0.0,0.28112
7030,2,2,explicit_csv,,start_boost,1.0,1,0.28116,,,1.0,1.0,1,0.0,0.0,0.0,0.28116
7031,5,1,explicit_csv,,start_boost,1.0,1,0.2812,,,1.0,1.0,1,0.0,0.0,0.0,0.2812
7032,6,2,explicit_csv,,start_boost,1.0,1,0.28124,,,1.0,1.0,1,0.0,0.0,0.0,0.28124
7033,7,1,explicit_csv,,start_boost,1.0,1,0.28128,,,1.0,1.0,1,0.0,0.0,0.0,0.28128
7034,8,2,explicit_csv,,start_boost,1.0,1,0.28132,,,1.0,1.0,1,0.0,0.0,0.0,0.28132
7035,9,1,explicit_csv,,start_boost,1.0,1,0.28136,,,1.0,1.0,1,0.0,0.0,0.0,0.28136
7036,1,2,explicit_csv,,start_boost,1.0,1,0.2814,,,1.0,1.0,1,0.0,0.0,0.0,0.2814
7037,2,1,explicit_csv,,start_boost,1.0,1,0.28144,,,1.0,1.0,1,0.0,0.0,0.0,0.28144
7038,5,2,explicit_csv,,start_boost,1.0,1,0.28148,,,1.0,1.0,1,0.0,0.0,0.0,0.28148
7039,6,1,explicit_csv,,start_boost,1.0,1,0.28152,,,1.0,1.0,1,0.0,0.0,0.0,0.28152
7040,7,2,explicit_csv,,start_boost,1.0,1,0.28156,,,1.0,1.0,1,0.0,0.0,0.0,0.28156
7041,8,1,explicit_csv,,start_boost,1.0,1,0.2816,,,1.0,1.0,1,0.0,0.0,0.0,0.2816
7042,9,2,explicit_csv,,start_boost,1.0,1,0.28164,,,1.0,1.0,1,0.0,0.0,0.0,0.28164
7043,1,1,explicit_csv,,start_boost,1.0,1,0.28168,,,1.0,1.0,1,0.0,0.0,0.0,0.28168
7044,2,2,explicit_csv,,start_boost,1.0,1,0.28172,,,1.0,1.0,1,0.0,0.0,0.0,0.28172
7045,5,1,explicit_csv,,start_boost,1.0,1,0.28176,,,1.0,1.0,1,0.0,0.0,0.0,0.28176
7046,6,2,explicit_csv,,start_boost,1.0,1,0.2818,,,1.0,1.0,1,0.0,0.0,0.0,0.2818
7047,7,1,explicit_csv,,start_boost,1.0,1,0.28184,,,1.0,1.0,1,0.0,0.0,0.0,0.28184
7048,8,2,explicit_csv,,start_boost,1.0,1,0.28188,,,1.0,1.0,1,0.0,0.0,0.0,0.28188
7049,9,1,explicit_csv,,start_boost,1.0,1,0.28192,,,1.0,1.0,1,0.0,0.0,0.0,0.28192
7050,1,2,explicit_csv,,start_boost,1.0,1,0.28196,,,1.0,1.0,1,0.0,0.0,0.0,0.28196
7051,2,1,explicit_csv,,start_boost,1.0,1,0.282,,,1.0,1.0,1,0.0,0.0,0.0,0.282
7052,5,2,explicit_csv,,start_boost,1.0,1,0.28204,,,1.0,1.0,1,0.0,0.0,0.0,0.28204
7053,6,1,explicit_csv,,start_boost,1.0,1,0.28208,,,1.0,1.0,1,0.0,0.0,0.0,0.28208
7054,7,2,explicit_csv,,start_boost,1.0,1,0.28212,,,1.0,1.0,1,0.0,0.0,0.0,0.28212
7055,8,1,explicit_csv,,start_boost,1.0,1,0.28216,,,1.0,1.0,1,0.0,0.0,0.0,0.28216
7056,9,2,explicit_csv,,start_boost,1.0,1,0.2822,,,1.0,1.0,1,0.0,0.0,0.0,0.2822
7057,1,1,explicit_csv,,start_boost,1.0,1,0.28224,,,1.0,1.0,1,0.0,0.0,0.0,0.28224
7058,2,2,explicit_csv,,start_boost,1.0,1,0.28228,,,1.0,1.0,1,0.0,0.0,0.0,0.28228
7059,5,1,explicit_csv,,start_boost,1.0,1,0.28232,,,1.0,1.0,1,0.0,0.0,0.0,0.28232
7060,6,2,explicit_csv,,start_boost,1.0,1,0.28236,,,1.0,1.0,1,0.0,0.0,0.0,0.28236
7061,7,1,explicit_csv,,start_boost,1.0,1,0.2824,,,1.0,1.0,1,0.0,0.0,0.0,0.2824
7062,8,2,explicit_csv,,start_boost,1.0,1,0.28244,,,1.0,1.0,1,0.0,0.0,0.0,0.28244
7063,9,1,explicit_csv,,start_boost,1.0,1,0.28248,,,1.0,1.0,1,0.0,0.0,0.0,0.28248
7064,1,2,explicit_csv,,start_boost,1.0,1,0.28252,,,1.0,1.0,1,0.0,0.0,0.0,0.28252
7065,2,1,explicit_csv,,start_boost,1.0,1,0.28256,,,1.0,1.0,1,0.0,0.0,0.0,0.28256
7066,5,2,explicit_csv,,start_boost,1.0,1,0.2826,,,1.0,1.0,1,0.0,0.0,0.0,0.2826
7067,6,1,explicit_csv,,start_boost,1.0,1,0.28264,,,1.0,1.0,1,0.0,0.0,0.0,0.28264
7068,7,2,explicit_csv,,start_boost,1.0,1,0.28268,,,1.0,1.0,1,0.0,0.0,0.0,0.28268
7069,8,1,explicit_csv,,start_boost,1.0,1,0.28272,,,1.0,1.0,1,0.0,0.0,0.0,0.28272
7070,9,2,explicit_csv,,start_boost,1.0,1,0.28276,,,1.0,1.0,1,0.0,0.0,0.0,0.28276
7071,1,1,explicit_csv,,start_boost,1.0,1,0.2828,,,1.0,1.0,1,0.0,0.0,0.0,0.2828
7072,2,2,explicit_csv,,start_boost,1.0,1,0.28284,,,1.0,1.0,1,0.0,0.0,0.0,0.28284
7073,5,1,explicit_csv,,start_boost,1.0,1,0.28288,,,1.0,1.0,1,0.0,0.0,0.0,0.28288
7074,6,2,explicit_csv,,start_boost,1.0,1,0.28292,,,1.0,1.0,1,0.0,0.0,0.0,0.28292
7075,7,1,explicit_csv,,start_boost,1.0,1,0.28296,,,1.0,1.0,1,0.0,0.0,0.0,0.28296
7076,8,2,explicit_csv,,start_boost,1.0,1,0.283,,,1.0,1.0,1,0.0,0.0,0.0,0.283
7077,9,1,explicit_csv,,start_boost,1.0,1,0.28304,,,1.0,1.0,1,0.0,0.0,0.0,0.28304
7078,1,2,explicit_csv,,start_boost,1.0,1,0.28308,,,1.0,1.0,1,0.0,0.0,0.0,0.28308
7079,2,1,explicit_csv,,start_boost,1.0,1,0.28312,,,1.0,1.0,1,0.0,0.0,0.0,0.28312
7080,5,2,explicit_csv,,start_boost,1.0,1,0.28316,,,1.0,1.0,1,0.0,0.0,0.0,0.28316
7081,6,1,explicit_csv,,start_boost,1.0,1,0.2832,,,1.0,1.0,1,0.0,0.0,0.0,0.2832
7082,7,2,explicit_csv,,start_boost,1.0,1,0.28324,,,1.0,1.0,1,0.0,0.0,0.0,0.28324
7083,8,1,explicit_csv,,start_boost,1.0,1,0.28328,,,1.0,1.0,1,0.0,0.0,0.0,0.28328
7084,9,2,explicit_csv,,start_boost,1.0,1,0.28332,,,1.0,1.0,1,0.0,0.0,0.0,0.28332
7085,1,1,explicit_csv,,start_boost,1.0,1,0.28336,,,1.0,1.0,1,0.0,0.0,0.0,0.28336
7086,2,2,explicit_csv,,start_boost,1.0,1,0.2834,,,1.0,1.0,1,0.0,0.0,0.0,0.2834
7087,5,1,explicit_csv,,start_boost,1.0,1,0.28344,,,1.0,1.0,1,0.0,0.0,0.0,0.28344
7088,6,2,explicit_csv,,start_boost,1.0,1,0.28348,,,1.0,1.0,1,0.0,0.0,0.0,0.28348
7089,7,1,explicit_csv,,start_boost,1.0,1,0.28352,,,1.0,1.0,1,0.0,0.0,0.0,0.28352
7090,8,2,explicit_csv,,start_boost,1.0,1,0.28356,,,1.0,1.0,1,0.0,0.0,0.0,0.28356
7091,9,1,explicit_csv,,start_boost,1.0,1,0.2836,,,1.0,1.0,1,0.0,0.0,0.0,0.2836
7092,1,2,explicit_csv,,start_boost,1.0,1,0.28364,,,1.0,1.0,1,0.0,0.0,0.0,0.28364
7093,2,1,explicit_csv,,start_boost,1.0,1,0.28368,,,1.0,1.0,1,0.0,0.0,0.0,0.28368
7094,5,2,explicit_csv,,start_boost,1.0,1,0.28372,,,1.0,1.0,1,0.0,0.0,0.0,0.28372
7095,6,1,explicit_csv,,start_boost,1.0,1,0.28376,,,1.0,1.0,1,0.0,0.0,0.0,0.28376
7096,7,2,explicit_csv,,start_boost,1.0,1,0.2838,,,1.0,1.0,1,0.0,0.0,0.0,0.2838
7097,8,1,explicit_csv,,start_boost,1.0,1,0.28384,,,1.0,1.0,1,0.0,0.0,0.0,0.28384
7098,9,2,explicit_csv,,start_boost,1.0,1,0.28388,,,1.0,1.0,1,0.0,0.0,0.0,0.28388
7099,1,1,explicit_csv,,start_boost,1.0,1,0.28392,,,1.0,1.0,1,0.0,0.0,0.0,0.28392
7100,2,2,explicit_csv,,start_boost,1.0,1,0.28396,,,1.0,1.0,1,0.0,0.0,0.0,0.28396
7101,5,1,explicit_csv,,start_boost,1.0,1,0.284,,,1.0,1.0,1,0.0,0.0,0.0,0.284
7102,6,2,explicit_csv,,start_boost,1.0,1,0.28404,,,1.0,1.0,1,0.0,0.0,0.0,0.28404
7103,7,1,explicit_csv,,start_boost,1.0,1,0.28408,,,1.0,1.0,1,0.0,0.0,0.0,0.28408
7104,8,2,explicit_csv,,start_boost,1.0,1,0.28412,,,1.0,1.0,1,0.0,0.0,0.0,0.28412
7105,9,1,explicit_csv,,start_boost,1.0,1,0.28416,,,1.0,1.0,1,0.0,0.0,0.0,0.28416
7106,1,2,explicit_csv,,start_boost,1.0,1,0.2842,,,1.0,1.0,1,0.0,0.0,0.0,0.2842
7107,2,1,explicit_csv,,start_boost,1.0,1,0.28424,,,1.0,1.0,1,0.0,0.0,0.0,0.28424
7108,5,2,explicit_csv,,start_boost,1.0,1,0.28428,,,1.0,1.0,1,0.0,0.0,0.0,0.28428
7109,6,1,explicit_csv,,start_boost,1.0,1,0.28432,,,1.0,1.0,1,0.0,0.0,0.0,0.28432
7110,7,2,explicit_csv,,start_boost,1.0,1,0.28436,,,1.0,1.0,1,0.0,0.0,0.0,0.28436
7111,8,1,explicit_csv,,start_boost,1.0,1,0.2844,,,1.0,1.0,1,0.0,0.0,0.0,0.2844
7112,9,2,explicit_csv,,start_boost,1.0,1,0.28444,,,1.0,1.0,1,0.0,0.0,0.0,0.28444
7113,1,1,explicit_csv,,start_boost,1.0,1,0.28448,,,1.0,1.0,1,0.0,0.0,0.0,0.28448
7114,2,2,explicit_csv,,start_boost,1.0,1,0.28452,,,1.0,1.0,1,0.0,0.0,0.0,0.28452
7115,5,1,explicit_csv,,start_boost,1.0,1,0.28456,,,1.0,1.0,1,0.0,0.0,0.0,0.28456
7116,6,2,explicit_csv,,start_boost,1.0,1,0.2846,,,1.0,1.0,1,0.0,0.0,0.0,0.2846
7117,7,1,explicit_csv,,start_boost,1.0,1,0.28464,,,1.0,1.0,1,0.0,0.0,0.0,0.28464
7118,8,2,explicit_csv,,start_boost,1.0,1,0.28468,,,1.0,1.0,1,0.0,0.0,0.0,0.28468
7119,9,1,explicit_csv,,start_boost,1.0,1,0.28472,,,1.0,1.0,1,0.0,0.0,0.0,0.28472
7120,1,2,explicit_csv,,start_boost,1.0,1,0.28476,,,1.0,1.0,1,0.0,0.0,0.0,0.28476
7121,2,1,explicit_csv,,start_boost,1.0,1,0.2848,,,1.0,1.0,1,0.0,0.0,0.0,0.2848
7122,5,2,explicit_csv,,start_boost,1.0,1,0.28484,,,1.0,1.0,1,0.0,0.0,0.0,0.28484
7123,6,1,explicit_csv,,start_boost,1.0,1,0.28488,,,1.0,1.0,1,0.0,0.0,0.0,0.28488
7124,7,2,explicit_csv,,start_boost,1.0,1,0.28492,,,1.0,1.0,1,0.0,0.0,0.0,0.28492
7125,8,1,explicit_csv,,start_boost,1.0,1,0.28496,,,1.0,1.0,1,0.0,0.0,0.0,0.28496
7126,9,2,explicit_csv,,start_boost,1.0,1,0.285,,,1.0,1.0,1,0.0,0.0,0.0,0.285
7127,1,1,explicit_csv,,start_boost,1.0,1,0.28504,,,1.0,1.0,1,0.0,0.0,0.0,0.28504
7128,2,2,explicit_csv,,start_boost,1.0,1,0.28508,,,1.0,1.0,1,0.0,0.0,0.0,0.28508
7129,5,1,explicit_csv,,start_boost,1.0,1,0.28512,,,1.0,1.0,1,0.0,0.0,0.0,0.28512
7130,6,2,explicit_csv,,start_boost,1.0,1,0.28516,,,1.0,1.0,1,0.0,0.0,0.0,0.28516
7131,7,1,explicit_csv,,start_boost,1.0,1,0.2852,,,1.0,1.0,1,0.0,0.0,0.0,0.2852
7132,8,2,explicit_csv,,start_boost,1.0,1,0.28524,,,1.0,1.0,1,0.0,0.0,0.0,0.28524
7133,9,1,explicit_csv,,start_boost,1.0,1,0.28528,,,1.0,1.0,1,0.0,0.0,0.0,0.28528
7134,1,2,explicit_csv,,start_boost,1.0,1,0.28532,,,1.0,1.0,1,0.0,0.0,0.0,0.28532
7135,2,1,explicit_csv,,start_boost,1.0,1,0.28536,,,1.0,1.0,1,0.0,0.0,0.0,0.28536
7136,5,2,explicit_csv,,start_boost,1.0,1,0.2854,,,1.0,1.0,1,0.0,0.0,0.0,0.2854
7137,6,1,explicit_csv,,start_boost,1.0,1,0.28544,,,1.0,1.0,1,0.0,0.0,0.0,0.28544
7138,7,2,explicit_csv,,start_boost,1.0,1,0.28548,,,1.0,1.0,1,0.0,0.0,0.0,0.28548
7139,8,1,explicit_csv,,start_boost,1.0,1,0.28552,,,1.0,1.0,1,0.0,0.0,0.0,0.28552
7140,9,2,explicit_csv,,start_boost,1.0,1,0.28556,,,1.0,1.0,1,0.0,0.0,0.0,0.28556
7141,1,1,explicit_csv,,start_boost,1.0,1,0.2856,,,1.0,1.0,1,0.0,0.0,0.0,0.2856
7142,2,2,explicit_csv,,start_boost,1.0,1,0.28564,,,1.0,1.0,1,0.0,0.0,0.0,0.28564
7143,5,1,explicit_csv,,start_boost,1.0,1,0.28568,,,1.0,1.0,1,0.0,0.0,0.0,0.28568
7144,6,2,explicit_csv,,start_boost,1.0,1,0.28572,,,1.0,1.0,1,0.0,0.0,0.0,0.28572
7145,7,1,explicit_csv,,start_boost,1.0,1,0.28576,,,1.0,1.0,1,0.0,0.0,0.0,0.28576
7146,8,2,explicit_csv,,start_boost,1.0,1,0.2858,,,1.0,1.0,1,0.0,0.0,0.0,0.2858
7147,9,1,explicit_csv,,start_boost,1.0,1,0.28584,,,1.0,1.0,1,0.0,0.0,0.0,0.28584
7148,1,2,explicit_csv,,start_boost,1.0,1,0.28588,,,1.0,1.0,1,0.0,0.0,0.0,0.28588
7149,2,1,explicit_csv,,start_boost,1.0,1,0.28592,,,1.0,1.0,1,0.0,0.0,0.0,0.28592
7150,5,2,explicit_csv,,start_boost,1.0,1,0.28596,,,1.0,1.0,1,0.0,0.0,0.0,0.28596
7151,6,1,explicit_csv,,start_boost,1.0,1,0.286,,,1.0,1.0,1,0.0,0.0,0.0,0.286
7152,7,2,explicit_csv,,start_boost,1.0,1,0.28604,,,1.0,1.0,1,0.0,0.0,0.0,0.28604
7153,8,1,explicit_csv,,start_boost,1.0,1,0.28608,,,1.0,1.0,1,0.0,0.0,0.0,0.28608
7154,9,2,explicit_csv,,start_boost,1.0,1,0.28612,,,1.0,1.0,1,0.0,0.0,0.0,0.28612
7155,1,1,explicit_csv,,start_boost,1.0,1,0.28616,,,1.0,1.0,1,0.0,0.0,0.0,0.28616
7156,2,2,explicit_csv,,start_boost,1.0,1,0.2862,,,1.0,1.0,1,0.0,0.0,0.0,0.2862
7157,5,1,explicit_csv,,start_boost,1.0,1,0.28624,,,1.0,1.0,1,0.0,0.0,0.0,0.28624
7158,6,2,explicit_csv,,start_boost,1.0,1,0.28628,,,1.0,1.0,1,0.0,0.0,0.0,0.28628
7159,7,1,explicit_csv,,start_boost,1.0,1,0.28632,,,1.0,1.0,1,0.0,0.0,0.0,0.28632
7160,8,2,explicit_csv,,start_boost,1.0,1,0.28636,,,1.0,1.0,1,0.0,0.0,0.0,0.28636
7161,9,1,explicit_csv,,start_boost,1.0,1,0.2864,,,1.0,1.0,1,0.0,0.0,0.0,0.2864
7162,1,2,explicit_csv,,start_boost,1.0,1,0.28644,,,1.0,1.0,1,0.0,0.0,0.0,0.28644
7163,2,1,explicit_csv,,start_boost,1.0,1,0.28648,,,1.0,1.0,1,0.0,0.0,0.0,0.28648
7164,5,2,explicit_csv,,start_boost,1.0,1,0.28652,,,1.0,1.0,1,0.0,0.0,0.0,0.28652
7165,6,1,explicit_csv,,start_boost,1.0,1,0.28656,,,1.0,1.0,1,0.0,0.0,0.0,0.28656
7166,7,2,explicit_csv,,start_boost,1.0,1,0.2866,,,1.0,1.0,1,0.0,0.0,0.0,0.2866
7167,8,1,explicit_csv,,start_boost,1.0,1,0.28664,,,1.0,1.0,1,0.0,0.0,0.0,0.28664
7168,9,2,explicit_csv,,start_boost,1.0,1,0.28668,,,1.0,1.0,1,0.0,0.0,0.0,0.28668
7169,1,1,explicit_csv,,start_boost,1.0,1,0.28672,,,1.0,1.0,1,0.0,0.0,0.0,0.28672
7170,2,2,explicit_csv,,start_boost,1.0,1,0.28676,,,1.0,1.0,1,0.0,0.0,0.0,0.28676
7171,5,1,explicit_csv,,start_boost,1.0,1,0.2868,,,1.0,1.0,1,0.0,0.0,0.0,0.2868
7172,6,2,explicit_csv,,start_boost,1.0,1,0.28684,,,1.0,1.0,1,0.0,0.0,0.0,0.28684
7173,7,1,explicit_csv,,start_boost,1.0,1,0.28688,,,1.0,1.0,1,0.0,0.0,0.0,0.28688
7174,8,2,explicit_csv,,start_boost,1.0,1,0.28692,,,1.0,1.0,1,0.0,0.0,0.0,0.28692
7175,9,1,explicit_csv,,start_boost,1.0,1,0.28696,,,1.0,1.0,1,0.0,0.0,0.0,0.28696
7176,1,2,explicit_csv,,start_boost,1.0,1,0.287,,,1.0,1.0,1,0.0,0.0,0.0,0.287
7177,2,1,explicit_csv,,start_boost,1.0,1,0.28704,,,1.0,1.0,1,0.0,0.0,0.0,0.28704
7178,5,2,explicit_csv,,start_boost,1.0,1,0.28708,,,1.0,1.0,1,0.0,0.0,0.0,0.28708
7179,6,1,explicit_csv,,start_boost,1.0,1,0.28712,,,1.0,1.0,1,0.0,0.0,0.0,0.28712
7180,7,2,explicit_csv,,start_boost,1.0,1,0.28716,,,1.0,1.0,1,0.0,0.0,0.0,0.28716
7181,8,1,explicit_csv,,start_boost,1.0,1,0.2872,,,1.0,1.0,1,0.0,0.0,0.0,0.2872
7182,9,2,explicit_csv,,start_boost,1.0,1,0.28724,,,1.0,1.0,1,0.0,0.0,0.0,0.28724
7183,1,1,explicit_csv,,start_boost,1.0,1,0.28728,,,1.0,1.0,1,0.0,0.0,0.0,0.28728
7184,2,2,explicit_csv,,start_boost,1.0,1,0.28732,,,1.0,1.0,1,0.0,0.0,0.0,0.28732
7185,5,1,explicit_csv,,start_boost,1.0,1,0.28736,,,1.0,1.0,1,0.0,0.0,0.0,0.28736
7186,6,2,explicit_csv,,start_boost,1.0,1,0.2874,,,1.0,1.0,1,0.0,0.0,0.0,0.2874
7187,7,1,explicit_csv,,start_boost,1.0,1,0.28744,,,1.0,1.0,1,0.0,0.0,0.0,0.28744
7188,8,2,explicit_csv,,start_boost,1.0,1,0.28748,,,1.0,1.0,1,0.0,0.0,0.0,0.28748
7189,9,1,explicit_csv,,start_boost,1.0,1,0.28752,,,1.0,1.0,1,0.0,0.0,0.0,0.28752
7190,1,2,explicit_csv,,start_boost,1.0,1,0.28756,,,1.0,1.0,1,0.0,0.0,0.0,0.28756
7191,2,1,explicit_csv,,start_boost,1.0,1,0.2876,,,1.0,1.0,1,0.0,0.0,0.0,0.2876
7192,5,2,explicit_csv,,start_boost,1.0,1,0.28764,,,1.0,1.0,1,0.0,0.0,0.0,0.28764
7193,6,1,explicit_csv,,start_boost,1.0,1,0.28768,,,1.0,1.0,1,0.0,0.0,0.0,0.28768
7194,7,2,explicit_csv,,start_boost,1.0,1,0.28772,,,1.0,1.0,1,0.0,0.0,0.0,0.28772
7195,8,1,explicit_csv,,start_boost,1.0,1,0.28776,,,1.0,1.0,1,0.0,0.0,0.0,0.28776
7196,9,2,explicit_csv,,start_boost,1.0,1,0.2878,,,1.0,1.0,1,0.0,0.0,0.0,0.2878
7197,1,1,explicit_csv,,start_boost,1.0,1,0.28784,,,1.0,1.0,1,0.0,0.0,0.0,0.28784
7198,2,2,explicit_csv,,start_boost,1.0,1,0.28788,,,1.0,1.0,1,0.0,0.0,0.0,0.28788
7199,5,1,explicit_csv,,start_boost,1.0,1,0.28792,,,1.0,1.0,1,0.0,0.0,0.0,0.28792
7200,6,2,explicit_csv,,start_boost,1.0,1,0.28796,,,1.0,1.0,1,0.0,0.0,0.0,0.28796
7201,7,1,explicit_csv,,start_boost,1.0,1,0.288,,,1.0,1.0,1,0.0,0.0,0.0,0.288
7202,8,2,explicit_csv,,start_boost,1.0,1,0.28804,,,1.0,1.0,1,0.0,0.0,0.0,0.28804
7203,9,1,explicit_csv,,start_boost,1.0,1,0.28808,,,1.0,1.0,1,0.0,0.0,0.0,0.28808
7204,1,2,explicit_csv,,start_boost,1.0,1,0.28812,,,1.0,1.0,1,0.0,0.0,0.0,0.28812
7205,2,1,explicit_csv,,start_boost,1.0,1,0.28816,,,1.0,1.0,1,0.0,0.0,0.0,0.28816
7206,5,2,explicit_csv,,start_boost,1.0,1,0.2882,,,1.0,1.0,1,0.0,0.0,0.0,0.2882
7207,6,1,explicit_csv,,start_boost,1.0,1,0.28824,,,1.0,1.0,1,0.0,0.0,0.0,0.28824
7208,7,2,explicit_csv,,start_boost,1.0,1,0.28828,,,1.0,1.0,1,0.0,0.0,0.0,0.28828
7209,8,1,explicit_csv,,start_boost,1.0,1,0.28832,,,1.0,1.0,1,0.0,0.0,0.0,0.28832
7210,9,2,explicit_csv,,start_boost,1.0,1,0.28836,,,1.0,1.0,1,0.0,0.0,0.0,0.28836
7211,1,1,explicit_csv,,start_boost,1.0,1,0.2884,,,1.0,1.0,1,0.0,0.0,0.0,0.2884
7212,2,2,explicit_csv,,start_boost,1.0,1,0.28844,,,1.0,1.0,1,0.0,0.0,0.0,0.28844
7213,5,1,explicit_csv,,start_boost,1.0,1,0.28848,,,1.0,1.0,1,0.0,0.0,0.0,0.28848
7214,6,2,explicit_csv,,start_boost,1.0,1,0.28852,,,1.0,1.0,1,0.0,0.0,0.0,0.28852
7215,7,1,explicit_csv,,start_boost,1.0,1,0.28856,,,1.0,1.0,1,0.0,0.0,0.0,0.28856
7216,8,2,explicit_csv,,start_boost,1.0,1,0.2886,,,1.0,1.0,1,0.0,0.0,0.0,0.2886
7217,9,1,explicit_csv,,start_boost,1.0,1,0.28864,,,1.0,1.0,1,0.0,0.0,0.0,0.28864
7218,1,2,explicit_csv,,start_boost,1.0,1,0.28868,,,1.0,1.0,1,0.0,0.0,0.0,0.28868
7219,2,1,explicit_csv,,start_boost,1.0,1,0.28872,,,1.0,1.0,1,0.0,0.0,0.0,0.28872
7220,5,2,explicit_csv,,start_boost,1.0,1,0.28876,,,1.0,1.0,1,0.0,0.0,0.0,0.28876
7221,6,1,explicit_csv,,start_boost,1.0,1,0.2888,,,1.0,1.0,1,0.0,0.0,0.0,0.2888
7222,7,2,explicit_csv,,start_boost,1.0,1,0.28884,,,1.0,1.0,1,0.0,0.0,0.0,0.28884
7223,8,1,explicit_csv,,start_boost,1.0,1,0.28888,,,1.0,1.0,1,0.0,0.0,0.0,0.28888
7224,9,2,explicit_csv,,start_boost,1.0,1,0.28892,,,1.0,1.0,1,0.0,0.0,0.0,0.28892
7225,1,1,explicit_csv,,start_boost,1.0,1,0.28896,,,1.0,1.0,1,0.0,0.0,0.0,0.28896
7226,2,2,explicit_csv,,start_boost,1.0,1,0.289,,,1.0,1.0,1,0.0,0.0,0.0,0.289
7227,5,1,explicit_csv,,start_boost,1.0,1,0.28904,,,1.0,1.0,1,0.0,0.0,0.0,0.28904
7228,6,2,explicit_csv,,start_boost,1.0,1,0.28908,,,1.0,1.0,1,0.0,0.0,0.0,0.28908
7229,7,1,explicit_csv,,start_boost,1.0,1,0.28912,,,1.0,1.0,1,0.0,0.0,0.0,0.28912
7230,8,2,explicit_csv,,start_boost,1.0,1,0.28916,,,1.0,1.0,1,0.0,0.0,0.0,0.28916
7231,9,1,explicit_csv,,start_boost,1.0,1,0.2892,,,1.0,1.0,1,0.0,0.0,0.0,0.2892
7232,1,2,explicit_csv,,start_boost,1.0,1,0.28924,,,1.0,1.0,1,0.0,0.0,0.0,0.28924
7233,2,1,explicit_csv,,start_boost,1.0,1,0.28928,,,1.0,1.0,1,0.0,0.0,0.0,0.28928
7234,5,2,explicit_csv,,start_boost,1.0,1,0.28932,,,1.0,1.0,1,0.0,0.0,0.0,0.28932
7235,6,1,explicit_csv,,start_boost,1.0,1,0.28936,,,1.0,1.0,1,0.0,0.0,0.0,0.28936
7236,7,2,explicit_csv,,start_boost,1.0,1,0.2894,,,1.0,1.0,1,0.0,0.0,0.0,0.2894
7237,8,1,explicit_csv,,start_boost,1.0,1,0.28944,,,1.0,1.0,1,0.0,0.0,0.0,0.28944
7238,9,2,explicit_csv,,start_boost,1.0,1,0.28948,,,1.0,1.0,1,0.0,0.0,0.0,0.28948
7239,1,1,explicit_csv,,start_boost,1.0,1,0.28952,,,1.0,1.0,1,0.0,0.0,0.0,0.28952
7240,2,2,explicit_csv,,start_boost,1.0,1,0.28956,,,1.0,1.0,1,0.0,0.0,0.0,0.28956
7241,5,1,explicit_csv,,start_boost,1.0,1,0.2896,,,1.0,1.0,1,0.0,0.0,0.0,0.2896
7242,6,2,explicit_csv,,start_boost,1.0,1,0.28964,,,1.0,1.0,1,0.0,0.0,0.0,0.28964
7243,7,1,explicit_csv,,start_boost,1.0,1,0.28968,,,1.0,1.0,1,0.0,0.0,0.0,0.28968
7244,8,2,explicit_csv,,start_boost,1.0,1,0.28972,,,1.0,1.0,1,0.0,0.0,0.0,0.28972
7245,9,1,explicit_csv,,start_boost,1.0,1,0.28976,,,1.0,1.0,1,0.0,0.0,0.0,0.28976
7246,1,2,explicit_csv,,start_boost,1.0,1,0.2898,,,1.0,1.0,1,0.0,0.0,0.0,0.2898
7247,2,1,explicit_csv,,start_boost,1.0,1,0.28984,,,1.0,1.0,1,0.0,0.0,0.0,0.28984
7248,5,2,explicit_csv,,start_boost,1.0,1,0.28988,,,1.0,1.0,1,0.0,0.0,0.0,0.28988
7249,6,1,explicit_csv,,start_boost,1.0,1,0.28992,,,1.0,1.0,1,0.0,0.0,0.0,0.28992
7250,7,2,explicit_csv,,start_boost,1.0,1,0.28996,,,1.0,1.0,1,0.0,0.0,0.0,0.28996
7251,8,1,explicit_csv,,start_boost,1.0,1,0.29,,,1.0,1.0,1,0.0,0.0,0.0,0.29
7252,9,2,explicit_csv,,start_boost,1.0,1,0.29004,,,1.0,1.0,1,0.0,0.0,0.0,0.29004
7253,1,1,explicit_csv,,start_boost,1.0,1,0.29008,,,1.0,1.0,1,0.0,0.0,0.0,0.29008
7254,2,2,explicit_csv,,start_boost,1.0,1,0.29012,,,1.0,1.0,1,0.0,0.0,0.0,0.29012
7255,5,1,explicit_csv,,start_boost,1.0,1,0.29016,,,1.0,1.0,1,0.0,0.0,0.0,0.29016
7256,6,2,explicit_csv,,start_boost,1.0,1,0.2902,,,1.0,1.0,1,0.0,0.0,0.0,0.2902
7257,7,1,explicit_csv,,start_boost,1.0,1,0.29024,,,1.0,1.0,1,0.0,0.0,0.0,0.29024
7258,8,2,explicit_csv,,start_boost,1.0,1,0.29028,,,1.0,1.0,1,0.0,0.0,0.0,0.29028
