particle_id,release_time,released,active,stuck,absorbed,escaped,final_step_name,final_segment_name,source_part_id,material_id,x,v_x,y,v_y
590,0.0235623562356235,1,1,0,0,0,run,run,2,2,0.07666929295271648,0.049331833896565425,0.021045567162474604,-0.012715792020411142
591,0.0236023602360236,1,1,0,0,0,run,run,3,1,0.10160000000000001,0.0,0.02099135510602831,0.0
592,0.0236423642364236,1,1,0,0,0,run,run,4,2,0.056864560636107384,-0.000702317116747709,-0.038098822229997914,-7.0569116715766895e-06
593,0.0236823682368236,1,1,0,0,0,run,run,5,1,0.10159972430350327,0.0,0.05987339399252025,0.0
594,0.0237223722372237,1,1,0,0,0,run,run,6,2,0.01094706075297243,0.006998234116384792,0.013897292276356391,0.01961484137431144
595,0.0237623762376237,1,0,1,0,0,run,run,7,1,1e-06,0.0,0.010754866291903385,0.0
596,0.0238023802380238,1,1,0,0,0,run,run,8,2,0.07231278528785917,-0.07952969313420888,-0.0007736451723762416,-0.010611474158351213
597,0.0238423842384238,1,1,0,0,0,run,run,9,1,0.08197933185748393,0.012523654210019622,0.014811082030218555,-0.015340324501061951
598,0.0238823882388238,1,1,0,0,0,run,run,10,2,0.029578626766329663,1.4562099082345676e-08,0.025399999900242727,2.110845217369911e-09
599,0.0239223922392239,1,1,0,0,0,run,run,11,1,0.04646887121772474,0.010790078020906552,0.014528452077538669,0.0021347822020153207
600,0.0239623962396239,1,1,0,0,0,run,run,12,2,0.005881324623029904,0.010058815283849514,0.014417108813042562,0.022108765909928302
601,0.024002400240024,1,0,1,0,0,run,run,1,1,1e-06,0.0,0.010156825543935273,0.0
602,0.024042404240424,1,1,0,0,0,run,run,2,2,0.012413652358420228,4.454320114854761e-13,0.025399999999996977,1.1679308772930174e-13
603,0.024082408240824,1,1,0,0,0,run,run,3,1,0.0386924385401507,0.02836680697887145,0.01750717010591752,0.005967177302853666
604,0.0241224122412241,1,1,0,0,0,run,run,4,2,0.03186209038264649,0.009468262386280476,0.01430911737137345,0.009322760064005665
605,0.0241624162416241,1,1,0,0,0,run,run,5,1,0.008454695677951778,0.04350731764472467,0.02008026379971753,0.020852629803354183
606,0.0242024202420242,1,1,0,0,0,run,run,6,2,0.0195885079524823,-0.012300725889768604,0.010626677057842843,0.01535621995208242
607,0.0242424242424242,1,1,0,0,0,run,run,7,1,0.03181094866427738,3.454675669730204e-06,0.025399976301729618,4.480944058282091e-07
608,0.0242824282428242,1,0,1,0,0,run,run,8,2,0.053801,0.0,-0.011784413572314497,0.0
609,0.0243224322432243,1,1,0,0,0,run,run,9,1,0.030216380398719468,0.05293014912278447,0.021669169845682398,0.010146025596840792
610,0.0243624362436243,1,1,0,0,0,run,run,10,2,0.07734014713618988,0.021175232319201424,0.0162775095344634,-0.013054597556088565
611,0.0244024402440244,1,1,0,0,0,run,run,11,1,0.03720114281979148,0.004513104563690644,0.013468401782115702,0.006693746588625974
612,0.0244424442444244,1,1,0,0,0,run,run,12,2,0.04777280121920865,0.04021644904815666,0.019510916599970975,0.001502134596315027
613,0.0244824482448244,1,1,0,0,0,run,run,1,1,0.0191898117280589,0.013969328481538852,0.015075195642966855,0.01556050907155185
614,0.0245224522452245,1,1,0,0,0,run,run,2,2,0.07423162445758413,0.017079609746127003,0.015584940217131088,-0.011526070793667943
615,0.0245624562456245,1,1,0,0,0,run,run,3,1,0.024118634301279245,-0.04370270008238095,0.005307882624254214,0.013117165972045652
616,0.0246024602460246,1,1,0,0,0,run,run,4,2,0.06284673015290802,0.06821727852590882,0.024247754047173914,-0.005907533324368668
617,0.0246424642464246,1,1,0,0,0,run,run,5,1,0.04762763569162264,0.0027577430918107734,0.013167953592712674,0.001562052876729432
618,0.0246824682468246,1,1,0,0,0,run,run,6,2,0.027043230024436912,0.012954490204805585,0.014900934141705567,0.011695321401906043
619,0.0247224722472247,1,1,0,0,0,run,run,7,1,0.06826274960873872,0.05845471488246633,0.0225929607173224,-0.008575902971042451
620,0.0247624762476247,1,1,0,0,0,run,run,8,2,0.05349753731125124,0.0005336673373169437,0.012789537963764653,-0.0013273655422301467
621,0.0248024802480248,1,0,1,0,0,run,run,9,1,9.999999999999997e-07,0.0,0.007787957902080475,0.0
622,0.0248424842484248,1,1,0,0,0,run,run,10,2,0.03633249476521687,0.00023092524645665192,0.025398411540751623,2.2820664251732776e-05
623,0.0248824882488248,1,1,0,0,0,run,run,11,1,0.012329241092482394,-0.0025827770980936283,0.012274482550982282,0.018931686832467324
624,0.0249224922492249,1,1,0,0,0,run,run,12,2,0.010414893248267101,0.05128902636321929,0.021397363583534022,0.019890358060669987
625,0.0249624962496249,1,1,0,0,0,run,run,1,1,0.0019149442816251295,0.015535857313135604,0.015345774590535183,0.024062411545358434
626,0.025002500250025,1,1,0,0,0,run,run,2,2,0.009534171791814802,0.016792111655160667,0.015556156811973545,0.020313173916994307
627,0.025042504250425,1,1,0,0,0,run,run,3,1,0.005096679156012879,-0.004900984268088143,0.011884157383695958,0.022490309437370133
628,0.025082508250825,1,0,1,0,0,run,run,4,2,1e-06,0.0,0.010733926283502422,0.0
629,0.0251225122512251,1,1,0,0,0,run,run,5,1,0.014859110934850176,0.02048255467673006,0.01617943399988533,0.017693765177132365
630,0.0251625162516251,1,1,0,0,0,run,run,6,2,0.01369041239960901,3.144508275812495e-13,0.025399999999997865,7.970724407200742e-14
631,0.0252025202520252,1,1,0,0,0,run,run,7,1,0.009567012965514531,-0.0005310774619918255,0.012622753300235245,0.02029168364732523
632,0.0252425242524252,1,1,0,0,0,run,run,8,2,0.025201482108112277,0.025721136449249463,0.0170633194288229,0.012605621178283417
633,0.0252825282528252,1,1,0,0,0,run,run,9,1,0.0786749492697877,0.0354290057945085,0.018690737995786206,-0.013707104936113108
634,0.0253225322532253,1,1,0,0,0,run,run,10,2,0.07538522561332693,0.03472637647786949,0.01857277128067671,-0.012088360749561468
635,0.0253625362536253,1,1,0,0,0,run,run,11,1,0.09747008765657184,-0.022199272076912694,0.008926568434251053,-0.022974416519512077
636,0.0254025402540254,1,1,0,0,0,run,run,12,2,0.06791820917913287,0.033062750541898014,0.01829336065108032,-0.008414155529587596
637,0.0254425442544254,1,1,0,0,0,run,run,1,1,0.03368445339544351,0.028890126757813363,0.017597325943325585,0.008431900636852604
638,0.0254825482548254,1,0,1,0,0,run,run,2,2,1e-06,0.0,0.010493933138295523,0.0
639,0.0255225522552255,1,1,0,0,0,run,run,3,1,0.005871851814264298,0.010124478992427535,0.014428230781538279,0.022113447927279626
640,0.0255625562556255,1,1,0,0,0,run,run,4,2,0.01628609583894946,0.010590966742615861,0.014504019501401464,0.016988465593198155
