particle_id,release_time,released,active,stuck,absorbed,escaped,final_step_name,final_segment_name,source_part_id,material_id,x,v_x,y,v_y
4988,0.1994999499949995,1,0,1,0,0,run,run,8,2,0.053801,0.0,-0.0312721727062793,0.0
4989,0.1995399539953995,1,0,1,0,0,run,run,9,1,0.053801,0.0,-0.0005692428805620407,0.0
4990,0.1995799579957995,1,1,0,0,0,run,run,10,2,0.0130967970091572,-0.019717636226706907,0.00954572383497731,0.018457690269968376
4991,0.1996199619961996,1,1,0,0,0,run,run,11,1,0.03757759257012368,0.028843691877659346,0.017650688867015207,0.006649037573155955
4992,0.1996599659965996,1,1,0,0,0,run,run,12,2,0.007277970772781559,-0.011129164497042772,0.011029096998098427,0.021363551959767725
4993,0.1996999699969997,1,1,0,0,0,run,run,1,1,0.009285211006642785,-0.016896223766529987,0.010042379665736146,0.020347355686856264
4994,0.1997399739973997,1,1,0,0,0,run,run,2,2,0.03542613927543402,0.0014898165149528212,0.013028007677682186,0.007573208115017473
4995,0.1997799779977997,1,1,0,0,0,run,run,3,1,0.05508766256934526,0.059832651375839416,0.022813506118266224,-0.0018156181375919773
4996,0.1998199819981998,1,1,0,0,0,run,run,4,2,0.08459456181340627,-0.024944463953273426,0.008308531368743714,-0.016753940183532975
4997,0.1998599859985998,1,1,0,0,0,run,run,5,1,0.046591788459176615,-0.014331000808010058,0.010293288299853853,0.0020004436676886272
4998,0.1998999899989999,1,1,0,0,0,run,run,6,2,0.029433677019460605,0.0034636231846339625,0.013391826540427998,0.010531968116331562
4999,0.1999399939993999,1,1,0,0,0,run,run,7,1,0.029934488823937424,-0.012202360859187272,0.01073581765353722,0.010208409235959996
5000,0.1999799979997999,1,1,0,0,0,run,run,8,2,0.09615785551472736,-0.03276178038411537,0.006927508436393968,-0.02248300852291757
5001,0.2000200020002,1,1,0,0,0,run,run,9,1,0.046188318739534745,0.038418509429400116,0.019230120219848695,0.0024585956470271836
5002,0.2000600060006,1,1,0,0,0,run,run,10,2,0.034443620470314476,0.019516658182763536,0.016086275244824828,0.008145445921020249
5003,0.2001000100010001,1,1,0,0,0,run,run,11,1,0.012750759911723126,-0.027201115403117027,0.008279856018121288,0.018591155971577615
5004,0.2001400140014001,1,1,0,0,0,run,run,12,2,0.00756074242746917,-0.01977385570597396,0.009563445599546956,0.021181849909188533
