particle_id,x,y,vx,vy,release_time,mass,diameter,density,charge,source_part_id,material_id,source_event_tag,stick_probability,source_x,source_y,release_offset_m,target_x,target_y,initial_speed_mps,particle_model
6765,0.17081730175354079,0.024,-893.68963337864739,11.944064492237901,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17081730175354079,0.021999999999999999,0.0020000000000000018,0.1272998798949955,0.022004734769159779,893.76944537450811,neutral_100nm_low_pressure_redeposit
6766,0.16778618705308476,0.024,-501.42225481959156,11.059530222626378,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16778618705308476,0.021999999999999999,0.0020000000000000018,0.032655389198078234,0.021748553134051104,501.54420626412247,neutral_100nm_low_pressure_redeposit
6767,0.15845774353793957,0.024,-599.36790749175543,-31.906286024762931,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15845774353793957,0.021999999999999999,0.0020000000000000018,0.080916009239686559,0.022112812848903513,600.21654393971801,neutral_100nm_low_pressure_redeposit
6768,0.17136561917329163,0.024,-436.97295455756012,15.685363634802249,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17136561917329163,0.021999999999999999,0.0020000000000000018,0.13452247903784126,0.022023240434792358,437.25438093530801,neutral_100nm_low_pressure_redeposit
6769,0.17121254604046121,0.024,-488.80655550545953,-83.687815302757116,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17121254604046121,0.021999999999999999,0.0020000000000000018,0.14950166148805563,0.022155794650496895,495.91884329521122,neutral_100nm_low_pressure_redeposit
6770,0.15929273298996202,0.024,-613.89619586499123,-49.533395454610421,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15929273298996202,0.021999999999999999,0.0020000000000000018,0.12922494479100702,0.021969418417764446,615.89130255489931,neutral_100nm_low_pressure_redeposit
6771,0.1769815392094071,0.024,-532.73984833976215,13.381730709631222,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.1769815392094071,0.021999999999999999,0.0020000000000000018,0.032328999498146216,0.022224544112938689,532.90788765588547,neutral_100nm_low_pressure_redeposit
6772,0.1536552653034286,0.024,-287.71417317726343,-23.299836775393498,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.1536552653034286,0.021999999999999999,0.0020000000000000018,0.12809360215254217,0.021308813897085027,288.65607189324169,neutral_100nm_low_pressure_redeposit
6773,0.16522267139084407,0.024,-416.66970118729489,16.819201424702925,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16522267139084407,0.021999999999999999,0.0020000000000000018,0.13535748054747881,0.022481035257084135,417.00902319263349,neutral_100nm_low_pressure_redeposit
6774,0.16535389977734366,0.024,-502.32285620206289,-43.265783607463732,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16535389977734366,0.021999999999999999,0.0020000000000000018,0.091852637867793338,0.022574486987623054,504.18268504002219,neutral_100nm_low_pressure_redeposit
6775,0.16967856264607356,0.024,-621.6153166783015,-36.162483199915933,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16967856264607356,0.021999999999999999,0.0020000000000000018,0.072391610118755237,0.022148036234303434,622.66630478953107,neutral_100nm_low_pressure_redeposit
6776,0.15742594610136432,0.024,-331.04143362632584,30.124445177676364,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15742594610136432,0.021999999999999999,0.0020000000000000018,0.098105989798592433,0.022178298005590423,332.4092552481593,neutral_100nm_low_pressure_redeposit
6777,0.172566477393781,0.024,-340.59545955077709,-64.718242257427335,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.172566477393781,0.021999999999999999,0.0020000000000000018,0.13832721718816107,0.022166841743198544,346.68965653375943,neutral_100nm_low_pressure_redeposit
6778,0.17157932819715002,0.024,-490.83879801497807,-21.139294702692236,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17157932819715002,0.021999999999999999,0.0020000000000000018,0.14052236877575031,0.021831048959172195,491.29379745455333,neutral_100nm_low_pressure_redeposit
6779,0.16605927619865887,0.024,-688.59044373453719,-3.8925329959753383,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16605927619865887,0.021999999999999999,0.0020000000000000018,0.13933282219669141,0.021874636675388377,688.6014456967481,neutral_100nm_low_pressure_redeposit
6780,0.16955935584981094,0.024,-482.35783725108814,-20.380939982140418,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16955935584981094,0.021999999999999999,0.0020000000000000018,0.13855858070646651,0.022086022337457389,482.78822051920741,neutral_100nm_low_pressure_redeposit
6781,0.16524312460506257,0.024,-510.61269602774217,-18.129429215910946,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16524312460506257,0.021999999999999999,0.0020000000000000018,0.13285863205146553,0.022250217408160938,510.93443957949654,neutral_100nm_low_pressure_redeposit
6782,0.15732329666867381,0.024,-453.54676905578975,-49.500281521088397,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15732329666867381,0.021999999999999999,0.0020000000000000018,0.12757680554500864,0.021905404009445996,456.24001314178145,neutral_100nm_low_pressure_redeposit
6783,0.16031566533330177,0.024,-446.48242116268557,-33.482872083273513,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16031566533330177,0.021999999999999999,0.0020000000000000018,0.13562196116999972,0.022074865521420517,447.7361445430094,neutral_100nm_low_pressure_redeposit
6784,0.15351412259720612,0.024,-389.62281938791551,-139.37746060622661,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15351412259720612,0.021999999999999999,0.0020000000000000018,0.13785194105721066,0.021509797041508693,413.80190660849848,neutral_100nm_low_pressure_redeposit
6785,0.17291172782333683,0.024,-701.21546019728123,-13.353236952762771,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17291172782333683,0.021999999999999999,0.0020000000000000018,0.13360712912200259,0.021650077080939058,701.34259143217696,neutral_100nm_low_pressure_redeposit
6786,0.15762504763260915,0.024,-944.4620389449392,-50.919025255999905,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15762504763260915,0.021999999999999999,0.0020000000000000018,0.12619695144597851,0.021778977604129154,945.83364823897705,neutral_100nm_low_pressure_redeposit
6787,0.1707184063871795,0.024,-399.90993107650462,-46.977234906863572,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.1707184063871795,0.021999999999999999,0.0020000000000000018,0.13990450793953696,0.022142176116615672,402.65967462996508,neutral_100nm_low_pressure_redeposit
6788,0.16354066709159928,0.024,-563.55838668885951,28.678750235915842,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16354066709159928,0.021999999999999999,0.0020000000000000018,0.14478755114795558,0.021928260342921498,564.28762694431293,neutral_100nm_low_pressure_redeposit
6789,0.1621006184765359,0.024,-419.92098296697054,-58.484796841749649,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.1621006184765359,0.021999999999999999,0.0020000000000000018,0.14445670335039593,0.021870043131870059,423.97417774855995,neutral_100nm_low_pressure_redeposit
6790,0.15386532600607,0.024,-665.66540782035156,34.376740664329141,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15386532600607,0.021999999999999999,0.0020000000000000018,0.04161960002765136,0.022015960445178295,666.55247015320367,neutral_100nm_low_pressure_redeposit
6791,0.17160123485168854,0.024,-413.90605292917098,-51.12560822566337,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17160123485168854,0.021999999999999999,0.0020000000000000018,0.11035545680272743,0.022139715070998229,417.05161367371511,neutral_100nm_low_pressure_redeposit
6792,0.17516563033802446,0.024,-358.46071428641005,-44.47028773699838,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17516563033802446,0.021999999999999999,0.0020000000000000018,0.13811537805236018,0.022298013229814406,361.20865185946855,neutral_100nm_low_pressure_redeposit
6793,0.17714727096614302,0.024,-1199.9842002849866,-6.1578459221709858,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17714727096614302,0.021999999999999999,0.0020000000000000018,0.12995751506387587,0.021677213803963525,1200,neutral_100nm_low_pressure_redeposit
6794,0.16240028251899982,0.024,-441.51817340124188,0.43000093426478753,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16240028251899982,0.021999999999999999,0.0020000000000000018,0.056567202359814495,0.022575311235384251,441.51838279325648,neutral_100nm_low_pressure_redeposit
6795,0.16148303524920826,0.024,-437.17291552032617,-73.119111703252429,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16148303524920826,0.021999999999999999,0.0020000000000000018,0.03968858746903059,0.022275042810832039,443.24548791929624,neutral_100nm_low_pressure_redeposit
6796,0.15378823899572297,0.024,-654.47238545001221,-70.944854761307909,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15378823899572297,0.021999999999999999,0.0020000000000000018,0.13798759756583229,0.022110336538558741,658.30636920337656,neutral_100nm_low_pressure_redeposit
6797,0.17094061314960507,0.024,-716.46034025895437,22.199357685866598,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17094061314960507,0.021999999999999999,0.0020000000000000018,0.12996238873592786,0.021600135149452936,716.80417873059423,neutral_100nm_low_pressure_redeposit
6798,0.15698751718776879,0.024,-413.80480534497821,-25.271600521415589,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15698751718776879,0.021999999999999999,0.0020000000000000018,0.14203643002474553,0.022827337030190117,414.57577198807616,neutral_100nm_low_pressure_redeposit
6799,0.17173193118335509,0.024,-204.13340375885707,-10.620750931351068,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17173193118335509,0.021999999999999999,0.0020000000000000018,0.14327739340526394,0.021778163622339888,204.40950780363019,neutral_100nm_low_pressure_redeposit
6800,0.16711484623238154,0.024,-680.12500638274958,-85.916294788953152,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16711484623238154,0.021999999999999999,0.0020000000000000018,0.13447428637797898,0.021775933800330535,685.5301846143592,neutral_100nm_low_pressure_redeposit
6801,0.1668644450172995,0.024,-418.18799417760403,20.310734429049596,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.1668644450172995,0.021999999999999999,0.0020000000000000018,0.12507246605393477,0.021875231858691373,418.68093389517412,neutral_100nm_low_pressure_redeposit
6802,0.16948066034458459,0.024,-571.76891293982305,28.835994774177475,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16948066034458459,0.021999999999999999,0.0020000000000000018,0.027315047356146132,0.021100788111487023,572.49559334461549,neutral_100nm_low_pressure_redeposit
6803,0.17498971124188359,0.024,-427.8740413968045,-66.902373486403832,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17498971124188359,0.021999999999999999,0.0020000000000000018,0.13635722495825503,0.022048684697530904,433.07288402686748,neutral_100nm_low_pressure_redeposit
6804,0.16544149787271764,0.024,-529.67460399952927,-23.02946042906661,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16544149787271764,0.021999999999999999,0.0020000000000000018,0.039071126371591207,0.021712576996809233,530.17501088764277,neutral_100nm_low_pressure_redeposit
6805,0.17531140059870867,0.024,-694.1716536959658,-69.021928896502814,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17531140059870867,0.021999999999999999,0.0020000000000000018,0.12979507233701557,0.021950578891713621,697.59466129234806,neutral_100nm_low_pressure_redeposit
6806,0.16968591639174194,0.024,-399.53786536250777,-16.039739115716905,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16968591639174194,0.021999999999999999,0.0020000000000000018,0.04958524497096066,0.022499507430911905,399.85969925628871,neutral_100nm_low_pressure_redeposit
6807,0.17458849598517576,0.024,-649.97651788878102,-6.7988975574353869,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17458849598517576,0.021999999999999999,0.0020000000000000018,0.12269635853782641,0.021867617690211269,650.01207589922615,neutral_100nm_low_pressure_redeposit
6808,0.15961106290258101,0.024,-1198.1950813261969,65.791694655999606,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15961106290258101,0.021999999999999999,0.0020000000000000018,0.058774410027733245,0.021716156087163544,1200,neutral_100nm_low_pressure_redeposit
6809,0.16421793985380695,0.024,-448.7639869286337,11.915796127560023,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16421793985380695,0.021999999999999999,0.0020000000000000018,0.12276101481178783,0.022186757581653251,448.92215601531245,neutral_100nm_low_pressure_redeposit
6810,0.16082651628175715,0.024,-328.30559105432593,-20.149038831936821,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16082651628175715,0.021999999999999999,0.0020000000000000018,0.11468951069831186,0.021516850338766137,328.92331155359176,neutral_100nm_low_pressure_redeposit
6811,0.17756191684112191,0.024,-334.79879756248312,-40.218576179269931,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17756191684112191,0.021999999999999999,0.0020000000000000018,0.13195734070279894,0.022324073050320956,337.20582545260436,neutral_100nm_low_pressure_redeposit
6812,0.16685017945018255,0.024,-435.10596359866651,40.349589417729455,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16685017945018255,0.021999999999999999,0.0020000000000000018,0.13441753559287131,0.022371650522205331,436.97286978175595,neutral_100nm_low_pressure_redeposit
6813,0.17696348501395204,0.024,-305.37830341990332,-8.1181712152637679,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17696348501395204,0.021999999999999999,0.0020000000000000018,0.13352545083709616,0.022287522531616023,305.48619101933048,neutral_100nm_low_pressure_redeposit
6814,0.15662207982590082,0.024,-441.55771233440993,-14.705242372452219,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15662207982590082,0.021999999999999999,0.0020000000000000018,0.038929398313437211,0.021669698264807507,441.8025095845768,neutral_100nm_low_pressure_redeposit
6815,0.15701195052245401,0.024,-752.42631043799793,-104.34280074757683,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15701195052245401,0.021999999999999999,0.0020000000000000018,0.14363980064747092,0.022038251966146089,759.62673248588806,neutral_100nm_low_pressure_redeposit
6816,0.17701471419763326,0.024,-683.86488084682128,-73.860570672270825,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17701471419763326,0.021999999999999999,0.0020000000000000018,0.13806421269171998,0.022055918915353977,687.8419579784811,neutral_100nm_low_pressure_redeposit
6817,0.15971264265548726,0.024,-593.37271225983307,-136.36333192601504,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15971264265548726,0.021999999999999999,0.0020000000000000018,0.14507782038846445,0.021933333744090643,608.83999043143945,neutral_100nm_low_pressure_redeposit
6818,0.17212654634627103,0.024,-479.90321061735324,0.45206280341384081,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17212654634627103,0.021999999999999999,0.0020000000000000018,0.14578422535700417,0.02193818555202514,479.90342353605058,neutral_100nm_low_pressure_redeposit
6819,0.17879734237600239,0.024,-629.87533986849689,19.3245143006307,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17879734237600239,0.021999999999999999,0.0020000000000000018,0.075923264870566692,0.022070683957360081,630.17170725716471,neutral_100nm_low_pressure_redeposit
6820,0.17475739715114025,0.024,-216.53348548901508,-13.53456553939372,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17475739715114025,0.021999999999999999,0.0020000000000000018,0.12720809926139726,0.022139108744598304,216.95606652583294,neutral_100nm_low_pressure_redeposit
6821,0.17736170748652055,0.024,-479.00861449215819,34.11665885342498,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17736170748652055,0.021999999999999999,0.0020000000000000018,0.12804330308647716,0.022277115686865898,480.22203111583497,neutral_100nm_low_pressure_redeposit
6822,0.17591794474877243,0.024,-294.4422386648057,-9.1640425336328448,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17591794474877243,0.021999999999999999,0.0020000000000000018,0.13123540640555895,0.022053186141780295,294.58481221118757,neutral_100nm_low_pressure_redeposit
6823,0.16924754236384326,0.024,-506.91147588213852,-67.298918654480829,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16924754236384326,0.021999999999999999,0.0020000000000000018,0.1234207415420136,0.022251531876465964,511.3593539117773,neutral_100nm_low_pressure_redeposit
6824,0.16712335658282684,0.024,-531.603373462425,29.528410513297104,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16712335658282684,0.021999999999999999,0.0020000000000000018,0.0948561541813982,0.021756628473294258,532.42283356752489,neutral_100nm_low_pressure_redeposit
6825,0.16460789330850717,0.024,-456.42053107782982,-101.38184525669311,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16460789330850717,0.021999999999999999,0.0020000000000000018,0.14047664437052121,0.021397255539981286,467.5446286046074,neutral_100nm_low_pressure_redeposit
6826,0.17694613125977654,0.024,-965.61069871370842,86.709868822084047,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17694613125977654,0.021999999999999999,0.0020000000000000018,0.13952470409428219,0.022260371735283176,969.49606642911101,neutral_100nm_low_pressure_redeposit
6827,0.17630321142532956,0.024,-425.74958611416253,-23.067227955450345,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17630321142532956,0.021999999999999999,0.0020000000000000018,0.12129231870778573,0.021981267617051187,426.37402252239684,neutral_100nm_low_pressure_redeposit
6828,0.16270898753507476,0.024,-679.46220595208069,-84.885567596715717,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16270898753507476,0.021999999999999999,0.0020000000000000018,0.13904668639215803,0.022212111329637164,684.74407547892247,neutral_100nm_low_pressure_redeposit
6829,0.17826604652081682,0.024,-360.80992991927889,-68.722988732115212,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17826604652081682,0.021999999999999999,0.0020000000000000018,0.1489110836732995,0.022204394066621221,367.29641259972766,neutral_100nm_low_pressure_redeposit
6830,0.17035159493485119,0.024,-667.83594442565879,-49.339115019619527,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17035159493485119,0.021999999999999999,0.0020000000000000018,0.13214257006800051,0.021896118872308079,669.65602882213409,neutral_100nm_low_pressure_redeposit
6831,0.15843193790598567,0.024,-404.35979871481533,-45.875748640997891,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15843193790598567,0.021999999999999999,0.0020000000000000018,0.027959722359940157,0.022319204298975503,406.95384397995059,neutral_100nm_low_pressure_redeposit
6832,0.15434319616734676,0.024,-354.14255393248311,-22.869985857659774,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15434319616734676,0.021999999999999999,0.0020000000000000018,0.1217014135922958,0.021988597850954007,354.88024002323834,neutral_100nm_low_pressure_redeposit
6833,0.16264970847224694,0.024,-1148.1572815507418,-181.28415206441778,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16264970847224694,0.021999999999999999,0.0020000000000000018,0.13057042955736503,0.022176083602126483,1162.3807839807505,neutral_100nm_low_pressure_redeposit
6834,0.17080867805729977,0.024,-239.30782659948215,-16.307521392266185,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17080867805729977,0.021999999999999999,0.0020000000000000018,0.03049412155875332,0.022046179805847804,239.86281730549035,neutral_100nm_low_pressure_redeposit
6835,0.16763593214785497,0.024,-519.32398307133906,-50.10652860162957,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16763593214785497,0.021999999999999999,0.0020000000000000018,0.12256073429678398,0.021487193186955272,521.73562615714332,neutral_100nm_low_pressure_redeposit
6836,0.16107381548404898,0.024,-421.59675126077349,-52.779061742247102,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16107381548404898,0.021999999999999999,0.0020000000000000018,0.13947656855084131,0.021632912473589609,424.8875734026949,neutral_100nm_low_pressure_redeposit
6837,0.15538478251041446,0.024,-250.44847395785118,-4.9899207262611975,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15538478251041446,0.021999999999999999,0.0020000000000000018,0.12141996661840788,0.021892310213009556,250.49817846976617,neutral_100nm_low_pressure_redeposit
6838,0.16297282295782789,0.024,-825.61090655372323,32.643533625336822,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16297282295782789,0.021999999999999999,0.0020000000000000018,0.12123127545214993,0.022059917243727668,826.25599502091916,neutral_100nm_low_pressure_redeposit
6839,0.16406363500193943,0.024,-545.93916448656887,-28.704966248400126,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16406363500193943,0.021999999999999999,0.0020000000000000018,0.12628967638371252,0.021934054343566566,546.69328366792172,neutral_100nm_low_pressure_redeposit
6840,0.16808554194866687,0.024,-315.51922345256452,-14.715014119083378,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16808554194866687,0.021999999999999999,0.0020000000000000018,0.12998003327775479,0.021194698721840519,315.86217248767565,neutral_100nm_low_pressure_redeposit
6841,0.15386806819555193,0.024,-487.38465303660894,-18.365064663867834,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15386806819555193,0.021999999999999999,0.0020000000000000018,0.12776624233235889,0.021671201366194694,487.73053586557785,neutral_100nm_low_pressure_redeposit
6842,0.154068631491625,0.024,-452.06248758234057,-153.30197346181205,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.154068631491625,0.021999999999999999,0.0020000000000000018,0.14662603324116569,0.022357709870243294,477.34891614669027,neutral_100nm_low_pressure_redeposit
6843,0.17107898081799894,0.024,-611.64601366365605,32.439890051420953,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17107898081799894,0.021999999999999999,0.0020000000000000018,0.10200861699622608,0.021942185613781372,612.50566731842537,neutral_100nm_low_pressure_redeposit
6844,0.15575420522201858,0.024,-489.15231594404588,-77.100438736124204,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15575420522201858,0.021999999999999999,0.0020000000000000018,0.14505640131566358,0.021889287945378023,495.19134266132573,neutral_100nm_low_pressure_redeposit
6845,0.15792672003185085,0.024,-682.97045072553408,-98.657110643070084,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15792672003185085,0.021999999999999999,0.0020000000000000018,0.11422547512490847,0.022200684837906964,690.05931777252169,neutral_100nm_low_pressure_redeposit
6846,0.15588477426159883,0.024,-536.55484894704114,36.549863191287507,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15588477426159883,0.021999999999999999,0.0020000000000000018,0.12111976939409581,0.022284521492500278,537.79828786254416,neutral_100nm_low_pressure_redeposit
6847,0.15821341645127279,0.024,-600.86925246586543,-127.44949943474707,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15821341645127279,0.021999999999999999,0.0020000000000000018,0.14708639881824875,0.021806633759233193,614.23711501752769,neutral_100nm_low_pressure_redeposit
